bedrooms,bathrooms,sqft_living,sqft_lot,sqft_basement,floors,condition,price
3,1.0,1130,3600,0,1.0,3,261500
4,2.5,1960,9898,0,2.0,3,300000
3,2.25,2230,4551,780,1.5,5,439000
5,2.25,2350,13000,0,1.0,3,277554
3,2.0,1340,8505,0,1.0,3,215000
2,2.25,2160,17861,0,2.0,4,1200000
4,2.0,1700,6375,850,1.0,4,420000
3,2.5,1650,3436,0,2.0,3,485000
3,2.0,1540,8316,0,1.0,5,202500
5,3.25,3920,8572,0,2.0,3,710000
4,2.5,3250,6933,0,2.0,3,535000
4,1.75,1360,7700,0,1.0,4,260000
3,2.0,1480,7480,0,1.0,4,254000
4,2.5,2360,5226,0,2.0,3,600000
3,2.5,1800,2516,0,2.0,3,285000
4,3.75,2540,20662,0,2.0,3,800000
3,1.0,1200,13100,0,1.0,3,165000
2,1.0,710,6960,0,1.0,4,216500
4,2.5,2640,5595,0,2.0,3,387990
4,2.5,3010,5040,0,2.0,3,500000
4,2.5,2770,5612,0,2.0,3,650000
4,2.5,2310,4079,0,2.0,3,646000
4,3.0,2060,9138,630,1.0,3,323400
3,2.5,1880,4200,0,2.0,3,300000
5,2.0,2280,5400,940,1.5,4,712500
3,1.75,1380,3402,0,1.5,3,550000
3,1.0,1180,7537,0,1.0,3,400000
4,1.75,1650,7200,550,1.0,3,255000
3,1.75,2030,9032,0,2.0,4,660000
4,2.25,2110,6375,510,1.0,4,925000
4,2.25,2130,7210,800,1.0,5,534000
3,1.0,1690,7700,0,1.0,4,215000
3,2.5,2510,12779,0,1.5,3,1950000
5,4.25,3530,7924,0,2.0,3,1400000
3,1.75,1470,8350,0,1.0,3,212000
3,1.75,1840,7300,0,1.0,3,265000
3,1.75,1860,5750,560,1.5,5,400000
4,2.5,1940,10133,0,2.0,3,311500
4,3.5,4420,20759,0,2.0,3,2328000
2,1.0,800,6050,0,1.0,4,225000
4,2.5,3700,21755,1080,1.0,3,1250000
3,1.0,1400,8710,0,1.0,4,380000
4,2.5,2250,11370,0,2.0,3,600000
3,2.25,2230,9053,0,2.0,4,600000
3,2.5,1950,3000,0,2.0,3,315000
5,1.0,2550,4623,0,2.5,4,847000
4,2.5,2750,10351,0,2.0,3,730000
4,2.0,2290,11137,0,1.0,4,1058000
4,2.25,2350,17709,0,2.0,4,1620000
2,1.75,1720,5785,860,1.0,3,664000
4,3.0,2810,6000,0,2.0,3,454450
3,1.0,940,4200,0,1.0,3,341000
4,1.0,1190,8875,0,1.5,4,276693
2,1.0,1390,11340,0,1.0,4,185000
2,2.5,1660,2258,0,2.0,3,160000
4,2.5,1920,8497,0,2.0,3,270000
4,1.5,1460,8760,0,1.0,3,300000
3,1.5,1370,10115,0,1.0,4,264950
2,1.0,1050,6250,210,1.0,4,209950
3,2.5,3360,8708,0,2.0,3,850000
4,2.5,3160,11380,0,2.0,3,645000
4,2.25,2480,36974,0,2.0,4,855000
4,1.5,2720,37258,0,2.0,3,632500
3,2.5,2070,5013,0,2.0,3,289950
2,1.75,2170,25732,0,1.0,4,850000
4,2.75,3260,4900,0,2.0,3,565000
3,2.5,2250,19270,0,2.0,3,792000
3,2.25,1950,9600,750,1.0,4,260000
3,2.0,2220,209523,0,1.0,3,585000
3,1.75,1330,10523,330,1.0,3,295500
4,2.0,1190,7877,0,1.5,5,329000
3,1.75,2770,15232,1200,1.0,3,750000
4,2.5,2310,7555,0,2.0,3,495000
3,1.75,1580,5750,250,1.0,4,672500
5,3.25,2800,3200,890,1.5,5,1307000
3,2.5,1500,9636,0,2.0,3,405000
3,1.75,2140,5808,1070,1.0,3,620000
4,2.25,2330,7020,880,1.0,4,615000
6,2.25,3830,11180,1390,1.0,5,887000
4,2.75,4510,5000,1240,2.5,3,1057000
4,1.75,2160,39430,500,1.0,4,753000
3,2.25,3170,5000,940,2.0,5,1600000
4,3.5,5550,28078,2200,2.0,4,3710000
3,1.5,1520,8519,0,1.0,3,365000
4,2.75,3410,23000,0,2.0,4,870000
4,2.5,1830,9601,0,2.0,3,321000
3,2.5,1550,4486,0,2.0,3,280000
3,2.5,1520,3593,0,2.0,3,288000
3,2.0,1240,12285,620,1.0,3,248500
4,2.5,2380,13550,0,2.0,3,330000
5,3.5,2720,11454,890,2.0,3,740000
3,2.5,2210,8010,0,2.0,3,445000
2,1.0,1050,9600,0,1.0,4,198500
7,2.5,1940,5458,0,2.0,3,280000
3,2.25,1420,3433,0,2.0,4,336500
3,2.5,1690,10336,0,2.0,4,267000
3,1.0,1160,9180,0,1.0,3,315000
4,2.5,2040,7412,0,2.0,3,545000
3,1.75,1840,16679,0,1.0,3,274950
2,1.0,1440,7130,230,1.0,3,500000
3,1.0,1390,9624,0,1.5,4,299000
3,2.5,1470,1445,310,2.0,3,420000
3,2.5,1776,1248,172,3.0,3,620000
3,2.25,1640,12000,460,1.0,3,575950
4,2.5,2860,6600,0,2.0,3,666500
4,1.5,1740,7292,720,1.0,3,180000
3,1.75,1390,18200,0,1.0,4,261350
4,3.5,2730,5607,1070,1.0,5,1030000
3,1.75,1435,8960,0,1.0,4,390000
3,1.0,1640,12384,550,1.0,4,253500
4,2.5,2630,48706,0,2.0,3,625000
4,2.5,1580,7800,0,1.0,4,255000
3,2.5,1740,3721,0,2.0,3,257000
2,1.75,1900,13122,800,1.0,3,869000
4,2.5,3130,10860,0,2.0,3,745000
4,3.5,3500,9525,0,2.0,3,1350000
3,1.75,2130,7500,1040,1.0,4,350000
3,2.5,950,1110,0,2.0,3,475000
3,2.5,1720,11656,0,2.0,3,540000
2,1.0,830,2699,0,1.0,3,175000
2,0.75,660,5240,0,1.0,4,100000
5,1.0,2590,4652,280,2.0,4,890000
3,2.5,1600,4271,0,2.0,3,280000
4,4.25,4390,13833,1070,2.0,3,1050000
4,2.5,3560,12047,0,2.0,3,486000
5,2.5,2860,68519,0,2.0,5,670000
3,2.5,1640,7847,0,2.0,3,480000
3,1.75,1500,6180,440,1.0,4,440000
3,3.25,3990,8505,1120,2.0,3,1500000
4,2.5,2610,33206,0,2.0,3,743700
3,1.75,1470,7590,0,1.0,3,449950
2,1.0,700,2334,0,1.0,3,367000
4,3.25,3960,12895,0,2.0,3,1185000
3,1.0,900,7576,0,1.0,4,201000
3,1.75,2010,3800,0,2.0,2,575000
3,2.5,1940,10350,520,1.0,3,295000
3,1.0,1510,8760,0,1.0,4,190000
2,3.0,2020,5000,670,1.0,3,742500
6,3.5,4430,11453,1430,2.0,3,875000
4,3.5,4010,10880,860,2.0,4,1387000
4,2.25,3070,8400,0,2.0,4,600000
3,1.5,1460,11100,0,1.0,3,207000
4,2.75,3260,5335,0,2.0,3,650000
2,1.0,830,5610,0,1.0,3,275000
4,2.5,2390,4200,240,2.0,3,1200000
3,2.0,1130,7200,0,1.0,4,262500
2,1.0,1120,8661,0,1.0,3,399000
4,1.5,1410,10648,0,1.0,4,139000
3,2.5,1750,4797,0,2.0,4,575000
2,1.0,1040,3200,0,1.0,3,580000
3,2.25,1630,2490,0,2.0,3,468000
3,1.0,1380,10112,440,1.0,4,230000
4,4.0,3680,18804,0,2.0,3,675000
3,1.0,1250,20040,0,1.0,3,318000
5,3.5,2660,6978,680,2.0,3,332100
2,1.0,620,6600,0,1.0,3,175000
4,2.25,2600,10660,0,2.0,4,817000
4,3.0,2150,8119,0,2.0,3,1200000
3,1.75,1470,6550,400,1.0,3,525000
3,1.0,1380,7282,0,1.5,5,189000
3,2.5,1680,1683,560,2.0,3,629950
1,1.0,1000,9084,0,1.0,3,641500
3,2.25,1630,7573,400,1.0,3,490000
3,1.75,1790,15142,430,1.0,3,415000
2,1.0,890,6380,0,1.0,3,250000
3,1.5,1290,8175,470,1.0,4,781000
4,2.25,2420,7927,1020,1.0,4,400000
4,3.0,3680,7105,790,2.0,3,935000
4,2.5,3020,17810,1420,1.0,3,575000
4,3.25,4240,11189,0,2.0,3,1660000
5,2.75,3130,9450,1550,1.0,4,302300
2,1.0,900,6656,0,1.0,3,355000
3,2.25,2880,7599,1170,1.0,3,1538000
4,1.75,2390,17717,0,1.0,4,926250
3,1.75,1450,7620,400,1.0,4,300000
3,1.75,1070,9000,0,1.0,4,361500
3,1.5,1740,9840,0,1.0,4,616000
2,1.75,1210,1161,0,2.0,3,395000
3,1.5,2100,10000,0,1.0,4,245000
3,1.0,1060,9600,0,1.0,4,206000
4,2.5,3280,16575,1090,1.0,3,706000
3,1.5,1660,6000,0,1.5,3,578000
5,3.0,3070,5252,0,2.0,3,341950
3,1.0,1150,9048,0,1.0,2,305000
3,2.75,1710,3600,120,1.0,3,575000
3,1.0,1180,43124,0,1.0,4,330000
4,2.25,2130,7200,0,2.0,3,445000
3,1.0,1050,7560,0,1.0,3,333000
4,2.5,2520,3980,0,2.0,3,598500
2,1.0,700,6000,0,1.0,3,225000
4,2.5,2640,4200,0,2.0,3,570000
5,2.0,2330,6783,1020,1.0,3,630000
5,2.25,2830,7738,0,2.0,4,779000
4,3.5,3720,13591,0,2.0,3,760000
5,1.75,1890,9600,0,1.0,4,322968
4,2.5,2910,7287,0,2.0,3,595000
4,1.0,1300,18836,0,1.0,4,321000
3,2.25,2770,57745,0,2.0,3,653000
4,1.75,2520,21834,1100,1.0,3,750000
3,1.0,1340,4284,260,1.0,3,530000
2,1.75,1060,1241,100,2.0,3,352750
4,2.5,2480,8563,0,2.0,3,424950
5,2.75,2220,4000,990,1.0,3,427000
4,2.5,3220,5120,800,2.0,3,558000
2,2.0,1600,5643,0,1.0,3,438200
1,1.0,640,4800,0,1.0,3,340000
4,3.75,3610,7904,320,3.0,3,830005
4,3.25,3420,5012,1090,2.0,3,548000
3,1.75,1840,5101,800,1.0,5,411715
4,4.0,2790,16117,0,2.0,4,865000
6,4.25,5860,13928,1710,2.0,3,1750000
3,3.0,3450,16200,0,2.0,3,688000
4,2.5,2350,5100,0,2.0,3,399950
3,1.0,1250,4590,280,1.5,3,555000
3,2.0,2000,3207,900,1.0,4,677000
3,2.0,2260,9568,480,1.0,3,539000
3,1.75,1510,6597,560,1.0,4,410000
2,2.25,1800,2748,0,2.0,4,472000
3,2.5,2420,8856,800,1.0,3,755000
5,1.75,1750,8325,0,1.0,5,269900
4,2.5,2660,40312,0,2.0,4,667400
3,2.25,2640,7544,0,1.0,3,1220000
3,2.5,1460,1613,280,2.0,3,544000
2,1.0,1570,5000,0,1.5,4,800000
3,1.0,1010,7500,0,1.0,4,315000
4,1.0,1200,7200,0,1.5,3,227000
4,2.5,4040,25752,0,2.0,3,765000
3,3.0,1820,1641,280,3.0,3,625000
4,5.0,5810,7440,2020,2.0,3,1875000
4,2.5,3010,9600,1500,1.0,3,822600
4,2.5,1910,8947,750,1.0,4,515000
4,2.0,1640,5014,710,1.0,4,377000
3,1.0,1480,17360,0,1.0,3,600000
4,1.75,2520,7770,840,1.0,3,525300
4,3.0,2840,13554,850,1.0,4,760000
2,1.0,840,7200,0,1.0,4,202000
3,2.0,1730,38884,0,1.0,3,470000
3,2.5,3140,10983,0,2.0,3,810000
3,1.0,1480,8415,400,1.0,3,175000
4,1.75,1920,7986,960,1.0,3,440000
2,1.0,770,8636,0,1.0,2,197000
3,1.0,1010,7384,0,1.0,5,254000
3,1.0,1460,10000,0,1.5,3,405000
2,1.0,940,4264,0,1.0,5,416000
4,2.75,2840,4864,0,3.0,3,779950
4,2.75,1910,7210,480,1.0,4,200000
4,2.5,2430,8509,0,2.0,3,658100
2,1.75,1610,4104,660,1.0,3,397000
3,3.75,2780,5002,0,2.0,3,815000
2,1.0,1160,8504,0,1.0,4,345000
4,2.5,1850,7199,0,2.0,4,305500
3,2.25,2120,13090,0,1.0,3,340000
5,2.5,2620,12763,1220,1.0,3,330000
4,2.5,2060,3608,0,2.0,3,269000
3,1.0,1060,9525,0,1.0,3,349950
3,1.0,1500,6240,0,1.0,4,431000
4,1.75,2380,5700,560,2.0,4,735000
5,3.0,3045,5030,0,2.0,3,414000
3,2.5,1700,4105,0,2.0,3,619500
3,1.75,1240,13869,0,1.0,4,675000
3,1.0,1410,7854,0,1.0,4,380500
3,1.5,880,6600,0,1.0,5,253000
2,1.0,740,9003,0,1.0,3,157500
4,2.0,2030,9300,0,1.0,4,627000
4,2.5,2090,7241,950,1.0,4,469500
2,1.0,920,8341,0,1.0,3,319950
3,1.0,1180,7200,0,1.0,4,249500
3,1.0,1260,3230,0,1.5,3,485000
5,3.0,3690,10260,1620,1.0,4,1125000
3,1.75,1700,17355,500,1.0,3,314500
2,1.0,770,8149,0,1.0,3,220000
3,2.5,2020,7800,690,1.0,4,444950
4,2.5,2030,9825,700,1.0,3,598000
4,3.5,2690,6164,0,2.0,3,699850
3,2.5,1750,3354,0,2.0,4,595000
4,2.5,3270,45537,0,2.0,3,735000
4,2.5,2330,14289,0,2.0,4,542500
3,1.75,1720,6960,580,1.0,3,450000
3,2.0,2420,8800,1000,1.0,4,298500
2,1.0,710,1136,0,2.0,4,403950
2,1.0,710,4240,0,1.0,4,271000
2,1.0,1510,3844,0,1.0,4,335000
2,2.25,1610,1968,0,2.0,5,305000
3,3.0,1880,2200,360,2.0,3,630000
2,1.75,1220,5000,360,1.0,5,253000
4,1.75,2060,7900,990,1.0,4,395000
3,2.5,1340,10290,200,1.0,4,265000
2,1.0,1030,9192,0,1.0,4,225000
4,2.5,2717,4513,0,2.0,3,338500
2,1.75,1360,8100,500,1.0,3,300000
2,1.0,1260,7810,0,2.0,3,255000
4,3.0,2240,8504,0,2.0,3,337000
3,2.25,2080,9740,0,2.0,3,324900
3,2.75,2760,8476,1070,1.0,4,821000
4,2.75,3000,213008,0,1.0,4,500000
4,3.5,3310,6000,1110,2.0,3,885000
4,2.0,1630,10375,0,1.0,5,360000
3,1.0,900,7500,0,1.0,4,304000
2,1.0,880,2400,120,1.0,3,376000
4,1.5,1620,7875,0,1.0,3,425000
3,1.75,1610,7200,520,1.0,3,1180500
3,2.5,1730,1803,0,2.0,3,187000
2,1.5,1640,4080,100,1.5,5,710000
3,1.75,1840,7350,470,1.0,3,585000
5,4.0,4700,22326,0,2.0,3,1400000
4,3.5,4500,44384,1160,1.0,3,1980000
3,1.75,1780,35233,360,1.0,4,250000
4,2.75,3800,12200,0,2.0,4,950000
3,2.5,2980,16996,0,2.0,3,725000
4,2.5,2780,6369,1190,1.0,3,505000
1,1.0,560,4120,0,1.0,3,90000
4,2.0,2060,3060,0,2.0,3,400000
3,1.0,1140,7785,0,1.0,3,407000
3,1.5,1890,4400,0,1.5,5,651000
3,2.25,2090,7450,740,1.0,3,485000
4,2.75,3460,13168,0,2.0,4,460000
2,1.0,1320,6135,440,1.0,4,369000
2,1.0,1240,27042,240,1.0,3,355000
2,1.0,810,4755,0,1.0,3,155000
3,1.0,1880,5450,0,1.5,4,1000000
4,2.5,2680,11590,0,2.0,4,419625
3,2.0,2040,6880,0,2.0,4,435000
4,1.75,2180,7876,890,1.0,4,379000
4,2.25,1870,5371,0,2.0,3,293000
4,2.75,2310,7851,520,1.0,4,592100
3,1.75,1120,9730,0,1.0,3,362000
3,1.0,1340,10035,0,1.0,3,227000
3,1.75,1260,8487,0,1.0,3,335500
3,1.75,1200,55321,0,1.5,5,213000
5,2.5,2400,4496,0,2.0,3,338000
3,1.0,940,7200,0,1.0,4,163500
2,1.0,860,5000,0,1.0,3,199988
3,2.25,2390,7875,410,1.0,3,1185000
4,2.5,3130,5200,0,2.0,3,320000
6,2.25,3550,11780,590,1.0,4,450000
2,2.0,1470,2541,0,2.0,3,249900
2,1.0,910,9869,0,1.0,3,223000
4,4.0,2630,59586,1160,1.0,3,631000
4,2.25,1780,10416,720,1.0,5,350000
3,1.75,1430,39160,530,1.0,3,279000
5,2.0,2730,7344,1220,1.0,5,310000
2,1.0,900,8000,0,1.0,4,185000
3,2.5,1740,22089,610,1.0,4,445000
4,2.5,2905,4874,0,2.0,3,365000
3,1.5,2230,9120,840,1.0,3,333500
3,2.25,1680,8450,340,1.0,3,385000
3,1.5,1240,11200,0,1.0,4,345000
3,3.0,3230,8625,1010,2.0,3,1260000
4,2.5,2560,10400,1280,1.0,4,440000
3,2.5,2600,4724,0,2.0,3,444500
4,1.0,1200,11834,0,1.0,3,340000
4,1.0,1660,6075,0,1.5,5,680000
3,1.75,1140,8558,0,1.0,4,420000
3,2.25,3050,10689,0,2.0,4,438500
2,1.0,800,10625,0,1.0,3,109500
4,2.75,1700,7495,500,1.0,4,461000
4,1.75,2630,9645,0,1.0,4,968000
3,1.75,1960,7705,980,1.0,4,355000
3,1.5,1180,11579,0,1.0,4,249000
5,2.5,1960,7350,600,1.0,4,256500
5,2.5,4250,20441,1760,1.0,4,1810000
3,2.25,1950,8661,0,1.0,4,269000
4,3.5,3600,5217,880,2.0,3,1350000
3,2.25,2060,9552,450,1.0,4,885000
3,2.0,1640,9825,550,1.0,4,455000
4,2.5,2730,4800,500,1.5,5,980000
3,1.75,1530,6300,0,1.0,3,412500
4,3.5,3060,4777,0,2.0,3,740000
4,2.25,2860,5658,730,2.0,3,1298000
2,1.5,1030,798,0,3.0,3,326000
4,2.5,2460,4200,0,2.0,3,568500
4,2.5,2500,8282,0,2.0,3,620000
3,1.75,1830,7600,340,2.0,3,283000
6,3.25,2820,4536,890,2.0,4,875000
4,2.25,3750,5000,1310,2.0,5,1310000
3,2.5,2070,6145,0,2.0,3,289950
3,2.5,1780,7192,530,1.0,4,252500
4,2.25,2200,6750,720,1.0,5,376000
4,2.5,3240,13978,1380,1.0,3,635700
4,2.5,2880,12349,0,2.0,3,710000
3,1.75,1570,5120,590,1.0,3,440000
3,2.5,3180,7904,1370,1.0,3,439000
2,1.5,1310,12196,0,1.5,3,455000
2,1.0,910,9612,0,1.0,4,225000
3,1.0,1460,10914,0,1.0,4,250000
4,3.25,3410,34939,940,2.0,4,585000
3,1.75,2720,4720,1140,1.5,4,685000
5,2.75,2280,10319,980,1.0,3,420000
2,1.0,670,1675,0,1.0,5,245000
4,2.0,1480,15000,0,1.0,4,275000
3,2.0,2330,8000,940,1.0,3,270000
4,3.0,2170,2500,460,2.0,3,767250
3,2.0,1760,9900,0,1.0,4,229000
3,1.0,1240,4000,0,1.5,3,400000
5,3.25,5210,35765,270,2.5,5,2195000
5,2.0,2800,17788,1400,1.0,4,665000
4,2.25,2060,44431,0,2.0,3,500000
5,2.0,2360,19899,0,1.0,4,355500
4,2.5,2370,6557,0,2.0,3,369000
2,1.0,720,6050,0,1.0,2,338500
3,1.0,950,4000,170,1.0,3,256000
3,2.5,1980,9725,0,2.0,3,470000
3,2.5,2540,7680,0,2.0,4,675000
4,2.75,2760,7533,1360,1.0,3,369950
5,3.5,2950,7980,600,2.0,3,615000
5,3.0,3640,28531,0,2.0,3,1200688
3,1.75,2150,3503,280,2.0,3,950000
4,2.5,2760,5750,0,2.0,3,799500
2,1.0,840,11600,0,1.0,3,187000
5,2.25,2890,12478,0,2.0,3,598000
3,2.25,2060,10160,720,1.0,4,429950
5,2.25,1700,13500,0,1.5,4,347950
3,2.5,3560,107290,0,2.0,3,851000
3,1.0,1210,10185,0,1.0,3,205000
3,2.25,1590,9200,480,1.0,4,225000
4,2.25,2620,10536,1100,1.0,3,705000
5,2.5,3190,6178,0,2.0,3,535000
3,2.0,1450,9044,0,2.0,3,222500
2,1.5,1270,1282,270,2.0,3,313500
3,2.25,2730,7521,0,2.0,3,632000
3,2.0,1840,3432,0,2.0,3,467000
3,2.25,1970,7210,590,1.0,4,339000
3,2.75,3200,6699,0,2.0,3,712000
3,1.0,1060,10050,0,1.0,4,335000
3,3.25,1740,1693,380,2.0,3,470000
3,1.0,810,7000,0,1.0,3,367000
3,2.5,2460,4399,0,2.0,3,440500
4,1.0,2100,9288,1050,1.0,4,305000
3,1.75,1530,5000,510,1.0,3,635000
3,2.25,1670,4800,0,1.5,3,1020000
2,2.5,1175,1366,435,2.0,3,342000
3,2.25,2130,8800,860,1.0,3,283000
4,2.75,2470,50123,1190,1.0,3,430000
4,2.5,1700,4268,0,2.0,3,245000
3,2.5,2600,5540,0,2.0,3,355500
3,1.0,1460,5000,0,1.0,4,395000
4,2.25,2010,7280,0,2.0,4,324900
3,1.75,1320,5750,0,1.5,5,660000
3,2.5,3150,20189,0,2.0,3,570000
3,2.5,1960,8469,0,2.0,4,552321
2,1.75,2050,11900,0,1.0,4,1100000
3,1.5,1800,9216,0,1.0,4,237000
2,1.0,1210,5600,0,1.5,3,402000
3,2.25,1830,39165,0,1.0,5,470000
3,1.75,1880,8706,940,1.0,3,395900
2,1.75,860,5535,0,1.0,3,442000
4,2.75,2890,16397,0,2.0,3,795000
3,2.0,1390,10155,260,1.0,3,190500
4,2.75,3340,7230,0,2.0,3,808000
4,2.5,2040,6685,0,2.0,3,500000
4,2.75,3010,15992,0,2.0,3,775000
5,1.75,2110,8500,1010,1.0,3,300000
5,1.75,2110,8500,1010,1.0,3,496000
4,2.5,2510,6853,0,2.0,3,448000
2,2.25,2770,11884,1200,1.0,4,645000
3,1.75,1120,5500,0,1.5,4,464600
3,1.0,1530,2370,0,2.0,3,590000
3,2.5,1800,3300,110,2.0,3,399000
2,1.0,1030,6000,0,1.0,3,305000
3,1.75,1210,6175,0,1.0,3,478000
1,1.0,1090,32010,0,1.0,4,598800
4,2.25,1790,7203,680,1.0,4,430000
4,1.5,1550,5053,370,1.0,4,433000
4,2.75,2400,20000,1230,1.0,3,420000
4,1.75,2470,131790,0,2.0,3,585000
3,1.0,1170,7395,0,1.0,4,255000
3,1.0,1120,10125,0,1.0,3,305000
4,1.0,1040,4420,0,1.5,3,396000
4,2.5,2460,7350,0,2.0,3,347500
4,2.5,3690,11468,0,2.0,3,900000
3,1.75,1960,43332,560,1.0,4,425000
3,2.5,1920,15124,0,2.0,3,429000
3,2.25,1670,3135,450,2.0,3,540000
3,2.0,1340,9750,450,1.0,4,324950
3,2.25,2610,3357,630,2.0,4,1049000
4,1.75,1540,7200,280,1.0,3,221000
3,2.0,1640,7201,0,1.0,3,405000
3,2.5,2100,15120,0,1.0,4,1150000
4,1.75,1930,7245,420,1.0,4,588000
3,2.0,1430,10850,0,1.0,3,234950
4,1.5,2430,4995,700,1.5,4,580000
5,3.0,2460,7240,620,1.0,3,637000
4,2.25,2490,6973,1000,1.0,4,704000
2,1.0,880,9750,0,1.0,5,210000
4,2.5,2110,3750,0,2.0,3,772000
4,1.75,1850,4388,0,2.0,5,763000
2,1.5,2060,7713,0,1.5,4,213500
2,1.0,1360,9367,680,1.0,4,255000
3,2.0,2000,10490,570,1.0,3,423500
3,1.5,1810,18483,0,1.0,3,520000
3,2.75,2230,14400,770,1.0,4,550000
3,2.75,1820,7517,0,1.0,3,795000
4,3.0,2740,2811,500,2.0,3,495000
4,2.5,2710,6558,0,2.0,3,455000
2,1.0,910,9753,0,1.0,3,85000
4,2.0,1980,10585,0,1.5,2,239000
3,1.0,1040,10080,0,1.0,3,184900
4,2.25,2810,8560,1200,1.0,3,386000
4,2.5,2000,5962,0,2.0,3,415000
3,1.0,1530,6372,320,1.0,3,387000
6,4.0,5110,7128,0,2.5,4,2140000
4,2.25,3133,16197,600,2.0,3,685000
4,2.5,2020,32710,950,1.0,3,340000
2,1.0,750,4000,0,1.0,4,422000
3,2.5,1980,39932,0,2.0,3,442000
3,1.0,1200,6250,280,1.0,3,280000
5,2.5,3580,8921,0,2.0,3,1150000
3,2.5,2010,11618,0,2.0,3,279000
4,2.0,1730,3884,670,1.0,5,569000
5,3.5,5960,13703,1190,2.0,3,1355000
2,1.0,860,5080,0,1.0,3,209950
3,1.5,1370,7697,0,1.0,3,468000
3,1.75,1360,9603,0,1.0,3,237100
4,2.5,2530,8169,0,2.0,3,336000
4,2.0,1680,3813,0,2.0,4,500000
3,2.5,1580,6860,0,2.0,3,290000
7,3.5,3890,8342,1050,2.0,3,1185000
5,2.0,1600,4168,0,1.5,3,365000
3,1.0,1200,9668,0,1.0,5,146300
3,1.75,1760,10780,0,1.0,3,554000
3,2.0,1670,7700,500,1.0,3,424000
4,3.5,4640,9827,1430,2.0,3,1348000
4,1.5,1800,6750,0,1.5,4,508500
3,1.75,1210,8864,0,1.0,3,244500
2,2.5,1280,1566,0,2.0,3,206000
3,2.0,1650,7104,0,2.0,3,643500
4,1.75,1590,10523,0,2.0,4,372500
5,2.0,1900,5000,180,1.0,3,630000
2,2.5,1500,3608,0,2.0,3,418000
4,2.5,2689,6688,0,2.0,3,425000
4,2.75,3250,5500,0,2.0,3,800000
2,1.0,960,13438,0,1.0,3,208000
3,1.75,1650,9600,0,1.0,4,476000
3,2.5,1690,5171,0,2.0,3,277500
3,1.75,2790,36585,1380,1.0,4,478000
4,2.75,2310,4020,0,3.0,5,890000
3,3.5,1790,1288,400,3.0,3,450000
3,1.0,1230,8750,0,1.0,3,205000
3,2.0,1620,2640,0,1.5,5,665000
4,2.75,2440,12051,1000,1.0,5,518000
4,2.25,2100,7350,0,2.0,3,465000
3,2.5,3040,7232,0,2.0,3,330000
4,3.0,2490,5064,0,2.0,3,449400
3,2.75,2690,10443,0,1.0,3,829000
4,1.75,2190,9752,0,1.0,3,450000
3,1.75,1490,9120,0,1.0,5,310000
3,2.25,2530,45234,0,2.0,4,615000
3,2.0,2060,4040,940,1.0,4,605000
3,2.25,1970,35100,0,2.0,4,437500
3,1.75,1400,4000,0,1.5,4,545000
3,2.5,3680,35617,1290,1.0,3,770000
5,2.25,3000,13899,0,2.0,4,600000
3,1.0,1440,5000,0,2.0,3,560000
5,5.75,7730,230868,1070,2.0,3,1920000
3,1.0,1170,3348,0,1.5,4,457000
2,1.0,1770,8640,250,1.5,3,585000
3,2.0,1860,13374,0,1.0,3,560000
2,1.0,770,3008,0,1.0,4,345000
4,3.5,3820,17745,1380,2.0,3,550000
4,2.5,3190,8195,0,2.0,3,589950
3,1.5,1320,13200,0,1.0,3,327000
2,2.25,1730,31491,0,2.0,4,800000
3,1.0,1010,25000,0,1.0,3,150000
2,2.5,1140,1182,0,3.0,3,425000
3,1.0,860,7030,0,1.0,3,350000
3,1.75,1540,10545,0,2.0,4,273000
4,2.25,2160,9525,1080,1.0,3,750000
3,1.5,1450,9477,0,1.0,4,240000
3,1.75,1830,9620,0,1.0,4,400000
3,1.5,1630,6625,650,1.0,5,230000
4,2.5,2500,8215,0,2.0,3,372000
3,1.75,1470,4950,440,1.0,3,459500
3,2.5,2380,19860,0,2.0,4,582000
4,2.5,2170,7700,750,1.0,3,465000
3,2.0,2120,7560,0,1.0,3,386000
3,2.5,1530,3464,0,2.0,3,546000
3,1.75,2710,9088,650,1.0,4,278000
3,2.5,2860,8935,0,2.0,3,540000
4,1.75,2800,90169,0,2.0,3,529000
4,1.0,1120,7104,0,1.5,3,554000
3,1.0,1730,7210,300,1.0,3,210000
2,1.0,1010,5408,0,1.0,4,225000
4,2.5,2350,6624,0,2.0,3,561600
6,5.25,2860,5682,0,2.0,3,300000
4,3.5,4285,9567,800,2.0,5,1650000
4,3.75,4060,19290,0,2.0,3,1017100
3,1.0,1310,9612,350,1.0,3,150000
2,1.75,2320,6250,920,1.0,3,400950
4,2.25,2210,8101,0,2.0,3,620000
4,2.75,2090,14141,410,1.5,4,449000
4,2.5,2240,4025,990,1.0,3,630000
2,1.0,1180,7200,0,1.0,4,336000
4,1.75,1560,31299,0,1.0,4,299950
4,2.0,1970,7451,620,1.0,3,352500
2,1.0,840,12750,0,1.0,3,150000
2,1.0,840,12750,0,1.0,3,175000
3,2.0,1830,10873,0,1.0,3,305000
4,3.75,4475,20424,1816,2.0,3,2574000
3,1.5,1800,4700,600,1.0,3,607500
2,1.0,1250,5040,300,1.0,3,505000
3,1.75,2440,10179,1220,1.0,4,280500
3,2.5,2910,12283,0,2.0,3,610000
5,2.75,3060,6895,0,2.0,3,381000
5,2.25,2230,9600,910,1.0,3,482000
